Identificador;ual_prov;ual_estr;ual_segm;al_ncues;gv_superficie_ha;gv_k1001;gv_k1002;gv_k1003;gv_trs;gv_trc;gv_tro;gv_znd;gv_tn;fact_exp_fin
06035201078000031;CHIMBORAZO;01;07800;0031;,26;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,2550074419809
06035201078000039;CHIMBORAZO;01;07800;0039;,14;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;81,3931943384188
06035201078000040;CHIMBORAZO;01;07800;0040;,15;11;1;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;102,073821226547
06035201079420015;CHIMBORAZO;01;07942;0015;1,58;9;1;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,86433711060903
06035201080750003;CHIMBORAZO;01;08075;0003;,79;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,9014016635326
06035201080750004;CHIMBORAZO;01;08075;0004;,76;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,9891560120209
06035201080750007;CHIMBORAZO;01;08075;0007;1,25;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,8772888075643
06035201080750012;CHIMBORAZO;01;08075;0012;1,45;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,9196918781192
06035201080750018;CHIMBORAZO;01;08075;0018;1,28;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,74380091930603
06035201080840001;CHIMBORAZO;01;08084;0001;1,48;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,6583818872879
06035201080840002;CHIMBORAZO;01;08084;0002;,94;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,2409054190585
06035201080840003;CHIMBORAZO;01;08084;0003;,67;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,0185013123373
06035201080840004;CHIMBORAZO;01;08084;0004;1,01;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,2171765819961
06035201080840008;CHIMBORAZO;01;08084;0008;,47;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,3497457052478
06035201080840011;CHIMBORAZO;01;08084;0011;1,58;9;1;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,3475431091753
06015701084990003;CHIMBORAZO;01;08499;0003;1,06;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,7976720657891
06015701084990004;CHIMBORAZO;01;08499;0004;4,21;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,69118512897045
06015701084990005;CHIMBORAZO;01;08499;0005;6,65;4;3;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,66540879444973
06065101094050002;CHIMBORAZO;01;09405;0002;,5;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;75,3655216331961
06065101094050004;CHIMBORAZO;01;09405;0004;2,38;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,60313885481799
06065101094050009;CHIMBORAZO;01;09405;0009;2,94;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,75971177092916
06065101094050010;CHIMBORAZO;01;09405;0010;3,42;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,47167383638825
06065101094050018;CHIMBORAZO;01;09405;0018;1,15;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,67404296513383
06065101094050021;CHIMBORAZO;01;09405;0021;48,03; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,576719477388012
06065101094050024;CHIMBORAZO;01;09405;0024;1,31;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,5615618934935
06065101094050027;CHIMBORAZO;01;09405;0027;1,02;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,762720696611689
06065001101760001;CHIMBORAZO;01;10176;0001;5,79;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,9096317713685
06065001101760006;CHIMBORAZO;01;10176;0006;1,72;18;8;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,8281142450124
06065001102650004;CHIMBORAZO;01;10265;0004;4,3;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,6166797009305
06065001102650005;CHIMBORAZO;01;10265;0005;1,5;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;62,2467256514751
06065001102650008;CHIMBORAZO;01;10265;0008;2,2;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,966755623173
06065001102860001;CHIMBORAZO;01;10286;0001;1,22;10;4;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,9200414946793
06065001102860002;CHIMBORAZO;01;10286;0002;2,65;12;4;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,5046517580403
06065001102860003;CHIMBORAZO;01;10286;0003;2,22;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,4540805264688
06065001102860005;CHIMBORAZO;01;10286;0005;1,34;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,1656463118597
06065001102860006;CHIMBORAZO;01;10286;0006;1,28;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,5226122968512
06085001103470012;CHIMBORAZO;01;10347;0012;,33;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;76,7673428407868
06085001104340001;CHIMBORAZO;01;10434;0001;7,87;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,50320359691891
06085001113250001;CHIMBORAZO;01;11325;0001;2,1;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,6957208265128
06085001114030007;CHIMBORAZO;01;11403;0007;1,4;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,037891175988
06065201114250002;CHIMBORAZO;01;11425;0002;,89;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,7074619271302
06065201114250003;CHIMBORAZO;01;11425;0003;,36;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,2677775977381
06065201114250007;CHIMBORAZO;01;11425;0007;,53;7;3;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,7459347366893
06065201114250008;CHIMBORAZO;01;11425;0008;1,98;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,1167801489966
06065201114250009;CHIMBORAZO;01;11425;0009;1,14;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,9440079676539
06065201114250010;CHIMBORAZO;01;11425;0010;,52;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,5552979047211
06065201114250011;CHIMBORAZO;01;11425;0011;1,31;8;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,8511576779499
06065201114250014;CHIMBORAZO;01;11425;0014;1,36;10;2;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,3250483775389
06026001116020001;CHIMBORAZO;01;11602;0001;,2;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,3176697364503
06026001116020003;CHIMBORAZO;01;11602;0003;1,41;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,5097343933851
06026001116020004;CHIMBORAZO;01;11602;0004;2,69;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,6646522039987
06026001116020005;CHIMBORAZO;01;11602;0005;2,96;12; ;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,2138223573826
06026001116020006;CHIMBORAZO;01;11602;0006;3,34;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,43169358365467
06026001116020007;CHIMBORAZO;01;11602;0007;3,01;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,08404299797448
06026001116020008;CHIMBORAZO;01;11602;0008;1,02;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,95421811616539
06026001116020010;CHIMBORAZO;01;11602;0010;1,08;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,768774035473686
06026001116020011;CHIMBORAZO;01;11602;0011;,26;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,02692516759108
06026001116020012;CHIMBORAZO;01;11602;0012;,96;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,7279016247076
06026001116020015;CHIMBORAZO;01;11602;0015;1,49;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,7071831436783
06026001116020016;CHIMBORAZO;01;11602;0016;,25;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,526873127521
06026001116020017;CHIMBORAZO;01;11602;0017;1,18;5;3;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,559574748361602
06026001116020018;CHIMBORAZO;01;11602;0018;,71;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,6365557319399
06026001119670004;CHIMBORAZO;01;11967;0004;2,36;15; ;15;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,5052306011563
06026001119670006;CHIMBORAZO;01;11967;0006;,94;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,9816412490399
06026001119670010;CHIMBORAZO;01;11967;0010;3,51;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,05627264727547
06025901121170008;CHIMBORAZO;01;12117;0008;,48;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;132,849601334829
06026001123630003;CHIMBORAZO;01;12363;0003;1,51;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,39460731113433
06026001124130002;CHIMBORAZO;01;12413;0002;,61;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,0504941441394
06026001124130004;CHIMBORAZO;01;12413;0004;,7;6;4;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,67107901099114
06026001124130005;CHIMBORAZO;01;12413;0005;,64;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,337095307877487
06026001124130009;CHIMBORAZO;01;12413;0009;,69; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,07252215544296
06026001124130010;CHIMBORAZO;01;12413;0010;1,13;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,70850037821562
06026001124130012;CHIMBORAZO;01;12413;0012;1,61;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,8829917367056
06026001124130014;CHIMBORAZO;01;12413;0014;3;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,9285484879118
06026001124130016;CHIMBORAZO;01;12413;0016;1,17;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,8183756975876
06026001124130017;CHIMBORAZO;01;12413;0017;1,25;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,1003475115726
06026001124280003;CHIMBORAZO;01;12428;0003;3,33;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,4222457909154
06026001124740002;CHIMBORAZO;01;12474;0002;7,58;17;5;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,3514646153363
06025001133320008;CHIMBORAZO;01;13332;0008;4,18;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;45,3331361407173
06025001133320013;CHIMBORAZO;01;13332;0013;,99;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,0378838403175
06025001133320016;CHIMBORAZO;01;13332;0016;,82;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,8907388308888
06025001133320017;CHIMBORAZO;01;13332;0017;,17;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,9582722067724
06025001133320020;CHIMBORAZO;01;13332;0020;,91;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,2420377256018
06025301134500001;CHIMBORAZO;01;13450;0001;1,88;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,6285927483411
06025301134500002;CHIMBORAZO;01;13450;0002;,5;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,5207840021656
06025301134500004;CHIMBORAZO;01;13450;0004;,92;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,3930269710322
06025301134500010;CHIMBORAZO;01;13450;0010;8,32;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,58553793781171
06025301134500011;CHIMBORAZO;01;13450;0011;6,02;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,59624894810545
06025301134500012;CHIMBORAZO;01;13450;0012;2,3;15;10;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,602596724279545
06025301135720001;CHIMBORAZO;01;13572;0001;8,32;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,9041100987103
06025301135720004;CHIMBORAZO;01;13572;0004;2,3;15;10;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,6516887724918
06025301135720006;CHIMBORAZO;01;13572;0006;6,02;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6871395947161
06025301135990001;CHIMBORAZO;01;13599;0001;8,36;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,0108785465766
06025301135990002;CHIMBORAZO;01;13599;0002;6,13;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,1706872628584
06025301135990005;CHIMBORAZO;01;13599;0005;,76;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,875173663348
06025001136040002;CHIMBORAZO;01;13604;0002;,67;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;80,8028582768622
06025001136040003;CHIMBORAZO;01;13604;0003;1,26;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,5371689208455
06025001136040006;CHIMBORAZO;01;13604;0006;,56;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,26141234631332
06025001136040007;CHIMBORAZO;01;13604;0007;,63;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,7865679769417
06025001136040009;CHIMBORAZO;01;13604;0009;1,69;10;2;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,54921118865725
06025001136040010;CHIMBORAZO;01;13604;0010;,58;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,3067106620714
06025001136040011;CHIMBORAZO;01;13604;0011;,82;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,099174018639
06025001136040012;CHIMBORAZO;01;13604;0012;,23;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,3782841850842
06025001136040016;CHIMBORAZO;01;13604;0016;,24;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;88,6662809811088
06025001136040020;CHIMBORAZO;01;13604;0020;2,09;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,15932154577364
06025001136040023;CHIMBORAZO;01;13604;0023;,84;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,2285775138874
06025301137590007;CHIMBORAZO;01;13759;0007;6,13;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,875591272782377
06025301137640002;CHIMBORAZO;01;13764;0002;2,52;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,5836699938094
06025901139770001;CHIMBORAZO;01;13977;0001;,25;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,3103709898099
06025901139770006;CHIMBORAZO;01;13977;0006;,4;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,4698401419263
06025901139770013;CHIMBORAZO;01;13977;0013;,33;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,2193795834088
06025901139770016;CHIMBORAZO;01;13977;0016;,2;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,3770156173019
06025301140830004;CHIMBORAZO;01;14083;0004;10,46;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,46564875735133
06025101140900008;CHIMBORAZO;01;14090;0008;5,22;9;3;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,82383611122039
06025101140900010;CHIMBORAZO;01;14090;0010;6,45;7;3;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,06183011146681
06025101143980002;CHIMBORAZO;01;14398;0002;2,52;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,23887061624451
06025101143980003;CHIMBORAZO;01;14398;0003;6,25;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,608781868015547
06025101143980005;CHIMBORAZO;01;14398;0005;8,86;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,1033438831257
06025101143980009;CHIMBORAZO;01;14398;0009;1,84;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,7959824717463
06025101143980011;CHIMBORAZO;01;14398;0011;1,92;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,46843499445702
06025101143980012;CHIMBORAZO;01;14398;0012;2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,5256045597386
06025101143980013;CHIMBORAZO;01;14398;0013;3,87;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,90411702028317
06025101144010001;CHIMBORAZO;01;14401;0001;3,87;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,650186268371
06025101144010004;CHIMBORAZO;01;14401;0004;1,52;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,8493412249663
06025101144010008;CHIMBORAZO;01;14401;0008;8,56;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,96891918144019
06025101144010010;CHIMBORAZO;01;14401;0010;1,55;5;3;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,8743221517103
06025901146620009;CHIMBORAZO;01;14662;0009;,4;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,3330578436491
06025901146620010;CHIMBORAZO;01;14662;0010;,27;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,513855815589
06025901146620019;CHIMBORAZO;01;14662;0019;,4;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,8627397478585
06025901147840014;CHIMBORAZO;01;14784;0014;5,7;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,50319751847861
06025901147840016;CHIMBORAZO;01;14784;0016;1,8;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,8995724749008
06025701148620007;CHIMBORAZO;01;14862;0007;,86;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,0943753252833
06025101148890008;CHIMBORAZO;01;14889;0008;1,72;13;5;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,3215637610052
06025301150910001;CHIMBORAZO;01;15091;0001;3,03;9;4;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,52429415707276
06025301150910005;CHIMBORAZO;01;15091;0005;2,52;3;3; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,3898363498487
06055301152290001;CHIMBORAZO;01;15229;0001;1,03;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,1839316536146
06055301152290002;CHIMBORAZO;01;15229;0002;1,23;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,0751032317762
06055301152290003;CHIMBORAZO;01;15229;0003;1,37;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,2788450782952
06055301152290004;CHIMBORAZO;01;15229;0004;1,27;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,1246779243513
06055301152290005;CHIMBORAZO;01;15229;0005;2,27;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,8497702024202
06055301152290006;CHIMBORAZO;01;15229;0006;1,52;5;5; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,96937559489601
06055301152290007;CHIMBORAZO;01;15229;0007;1,68;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,5049607213981
06025301152850001;CHIMBORAZO;01;15285;0001;1,42;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,6048207939434
06025301152850002;CHIMBORAZO;01;15285;0002;1,92;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,71590365263036
06025301152850005;CHIMBORAZO;01;15285;0005;5,02;7;5;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,0876748341929
06055301153010001;CHIMBORAZO;01;15301;0001;1,6;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,9440355269656
06055301153010013;CHIMBORAZO;01;15301;0013;1,03;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,3539386046097
06055301153010014;CHIMBORAZO;01;15301;0014;2,27;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,70958430548635
06055301153010015;CHIMBORAZO;01;15301;0015;1,27;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,62391305214528
06055301154020012;CHIMBORAZO;01;15402;0012;2,02;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,0275218290794
06025701154180001;CHIMBORAZO;01;15418;0001;2;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;62,5039114716904
06025701154180002;CHIMBORAZO;01;15418;0002;3;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,8703544010432
06025701154190002;CHIMBORAZO;01;15419;0002;2;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,99484330774158
06025101154500001;CHIMBORAZO;01;15450;0001;2;3;3; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,5147618207859
06025101154500002;CHIMBORAZO;01;15450;0002;1,16;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,2147897682117
06025101154500004;CHIMBORAZO;01;15450;0004;,97;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,4569244049204
06025101154500005;CHIMBORAZO;01;15450;0005;1;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,2295977296673
06025101154500007;CHIMBORAZO;01;15450;0007;,95;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,580038826431
06025101154500011;CHIMBORAZO;01;15450;0011;1,54;11;3;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,1179068867569
06025101154500013;CHIMBORAZO;01;15450;0013;1;8;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;44,0981715346671
06025101154500014;CHIMBORAZO;01;15450;0014;,7;10; ;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,73549969708942
06025101154500015;CHIMBORAZO;01;15450;0015;,3;6;3;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,0628616261389
06025101154500016;CHIMBORAZO;01;15450;0016;1;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,1348886692887
06025101154500019;CHIMBORAZO;01;15450;0019;1,87;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,98435402278958
06025101156240001;CHIMBORAZO;01;15624;0001;1,6;8;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;73,5105309188038
06025101156240002;CHIMBORAZO;01;15624;0002;4,47;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,2067859413451
06025101156240003;CHIMBORAZO;01;15624;0003;1,4;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,9287135890713
06025101156240005;CHIMBORAZO;01;15624;0005;2;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,3158912911413
06025101156240006;CHIMBORAZO;01;15624;0006;1,5;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,0738323186427
06055001158610004;CHIMBORAZO;01;15861;0004;27,2;12; ;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,26754453746141
06055001159470010;CHIMBORAZO;01;15947;0010;,04;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;78,7001805026758
06025101162550003;CHIMBORAZO;01;16255;0003;1,8;9;2;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,3014498978658
06025101162550007;CHIMBORAZO;01;16255;0007;2,42;11;6;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,1071736655059
06025101162550008;CHIMBORAZO;01;16255;0008;3,12;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,21076013783014
06025101162550009;CHIMBORAZO;01;16255;0009;1;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,4488820748177
06025101162550010;CHIMBORAZO;01;16255;0010;2;9;2;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,2874693120158
06025101162550012;CHIMBORAZO;01;16255;0012;,5;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,19173262753972
06025101163620002;CHIMBORAZO;01;16362;0002;2,45;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,18216762983775
06025101163620003;CHIMBORAZO;01;16362;0003;,25;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,7779845268968
06025101163620004;CHIMBORAZO;01;16362;0004;1,83;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,2706960476643
06025101163620007;CHIMBORAZO;01;16362;0007;1,65;7; ;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,21409063371766
06025101163620008;CHIMBORAZO;01;16362;0008;1,6;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,5227051697586
06025101163620009;CHIMBORAZO;01;16362;0009;3,12;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,06808883308513
06025101163620010;CHIMBORAZO;01;16362;0010;2,4;8;1;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,7663750359931
06025101163620011;CHIMBORAZO;01;16362;0011;2,9;8;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,9502559383395
06025101163620012;CHIMBORAZO;01;16362;0012;2,4;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,29221249912698
06025101163620013;CHIMBORAZO;01;16362;0013;,5;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,0478451897082
06025101163620018;CHIMBORAZO;01;16362;0018;,2;20;7;13;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,8169235581815
06025401166520001;CHIMBORAZO;01;16652;0001;20;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,80073322838619
06055001169300001;CHIMBORAZO;01;16930;0001;1,95;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,8409052676416
06055001172950001;CHIMBORAZO;01;17295;0001;,6;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;112,917650286448
